project_id,questions_count
48131581,22
139590701,259
38320020,1
222970390,8
35135505,287
62721640,18
38540178,838
1411730,71
3068706,2729
262529259,1
285928366,1
39231709,7
64790881,9
80964373,3
146776545,17
167688850,32
30113569,3
20060139,7
42685004,6
917426,9
17399376,729
188003978,1
36831734,3686
24200687,10
48335526,27
1797311,15
124957167,1165
260692391,96
15323759,1
17220922,62
10374742,4
44416141,1
105519285,2
1278354,1
365424,4
992948,2
39677448,7
55162371,1191
41643105,100
39775521,7
9722611,1584
9181616,10
59342145,3
11079908,85
4715906,1
31287485,27
103517441,26
7748336,553
115109261,86
91685317,156
16859015,19
4659651,3
5258723,14
144978974,474
156794195,204
4519098,24
51093743,15
80919805,18
22251495,212
56963519,2
6711770,1
25176775,2
50431975,21
35644833,4
22166444,1
27829784,1
18773672,79
55133617,85
2217648,39
82572081,177
46315141,3
41126332,4
701694,8
70384692,6
121664013,5
138684320,1
4288453,1
381060,1393
28325201,161
1760792,19
60113719,7
70837238,16
32027434,3
45898315,13
167524076,1
55542695,3744
3566618,23
1372780,106
78393350,936
3416702,7
49297971,3
91857856,195
1648234,1
9880300,32359
102371328,6
15177051,1
285581997,6
53126523,58536
5464728,1
43105431,13
520178,794
120976113,45757
20737145,151
45366324,1
4180706,7
10638627,2
285132,3
23101465,23290
45175795,6
12620272,279
46459609,1
87149792,247
217703400,3
82003203,20
285068419,5
191507591,1
826888,138
37452309,30
9754165,11
9147928,887
108449968,5
93350873,1
32481543,5
3708879,2
39102051,6
150248562,130
73872052,106820
7387490,30
37016212,11067
67735720,56
45291814,1
35939735,190
63504972,3
50733765,3
53027441,2
56540657,47
185815703,1
11547874,1
212189830,287
137940688,8
11626709,1316
16776102,1481
134336280,1
68978923,8
162717730,64
36422758,2873
44677217,149
149573204,7
78116396,8
12218072,127
74650489,40900
607353,544
23158404,12
15904600,22
73737370,180
44934002,1
13211363,408
21529882,1093
89640796,9
14173177,547
87740586,7
92379146,1
13564883,49
109503867,9
15625241,9
155116964,3
81323223,18
1751860,210
34746927,4945
72403045,2
173281753,1
191069570,12633
31239705,2
53987953,147
133412937,91
46312051,2
9595057,3
123173366,1539
5283173,30
15762693,2
756856,1
16548412,2
12381660,12934
165755,1
39260677,1
66572443,3
76120573,1
171474064,25
4064462,3
108305575,2
86225346,95
83986178,7163
47344126,31
1423840,10
151930828,2
37862859,50
244204340,3826
51913230,67
124584593,1
78909993,13
1832064,12
17027196,29
293158092,1
15560400,2
12303509,73
69473500,1
41582282,3
10473322,536
21279347,1
12123976,1
17712127,28
2072715,42
3720891,507642
8251925,1804
15719552,1100
3565916,20
53633704,8
61225048,2
173581822,24
676668,2
25874460,1
17273391,20624
734244,19
86918423,16
43910069,1
9432882,14
24239561,2
16719180,11
55984799,2
172194045,1
27764892,350
13227594,172
23266209,920
55864134,6
92342752,2
24577772,22
41914426,9
142701971,1
88148761,612
85716680,21
1438019,4
24574477,3
118674872,65274
171433055,3
6123097,1
131538,20
3053910,14
168246838,22
8039387,2
56360628,4
2155500,13
2454588,14
152119323,936
39115690,75
73597023,347
192907883,2
125828554,9
23059630,27349
29883801,3
25338697,2
3459585,104
53518369,2
42965112,91
46947105,5
38901627,396
14058345,2
25044521,1
15483810,2
298887968,14006
224394898,2
103694242,399052
12349202,9
23892123,1
66010015,114
106183076,336
23379123,131
7058764,191
12353328,81
19463231,1
173234868,10
19788179,5855
10068302,1
747007,5
21705573,1
87693402,17
80574300,12
109121857,164
84992958,2
6247061,651
62290,52
27511551,3
28701749,1
59469938,53
85383270,11
111136511,1
25374692,491
22570065,1
311804365,415
323081018,138
216313864,8
107351323,1011
140545769,8
1322770,107
78748060,4
20516828,20
3273720,100
7349940,1
65984358,5
1909838,5
179408313,23
18648432,2
17459063,16
2005439,5
170321215,1
24542290,4
19918104,31
81318760,29
38763300,4403
36797382,114
88041981,61946
70380104,21989
145191291,1
90690157,1676
10654725,3
69864140,14
77303512,9802
52262492,4323
410491,437
4059796,1
13900112,1
129583462,66
1405657,1
568048,554
22092964,34
43597579,27467
5925650,3
15616552,7
128592900,1
8664152,69
7098643,1
29287955,14
2080969,2
9517720,5
5885483,16
27116082,596257
18379079,4
17222077,1
15994976,3
2048,10
21037825,1
28145157,1
102137071,658
142882574,9
98041288,2484
38983564,3
10922138,41
167723470,1961
173972535,104
130719260,2
22389664,428940
119074020,3
55912560,6
155861369,1
20649983,1
11500590,6
7964777,1
109160251,2
13513899,332
60812299,1
80150993,1
13468979,50
236012292,1
2677437,28397
1533483,41
2088013,6
83450648,2442
39268745,10
32399,18323
161371123,33
34752855,1
85315115,5
6332635,214
47871487,3
28090247,74
38529417,1
89948865,2
33257112,1
153709086,168
200172554,1249
189491745,1
18390310,23
1981382,9
8575948,13
135621286,1
10237275,853
58175508,2
3446736,9
16960683,1
60087622,131
3075693,195
25367559,11
2209705,24
4386022,1
250762873,41
135941897,3
261508316,1
68187142,9
117474984,2141
3504464,1
65678280,6901
50234802,1
63622554,21
8236056,1
4597514,66
95897830,1
7802677,14
48977489,72
23051369,1
48920149,9
8980170,128
32377028,7
53896691,66
2641292,1
19841490,41
29330002,74
32390736,2
66424062,3
97364654,1
5615862,53552
75771493,1
60294668,1
4713853,4
789494,29108
18756879,2
34941695,7
167790126,5
26657611,7
40202110,1
9829249,4
109007899,1
16929592,2
85603576,4
3590329,3
2118838,8
23994389,4
27864574,2
41163802,1
3890763,1281
35652835,7984
64464529,2
115427524,2
86547958,15
62207281,2
61950831,2
17422391,1
13081451,19
41705345,27
51835127,12
349407,11
167742837,10
128689588,7
20281732,17
6148816,3744
40702744,6
1354580,44
74691215,4
7632492,18
133798513,112
15290427,6
3420033,1
37993872,10
103329352,62508
18259189,4
70564986,121
103286363,3
67775307,34
176702297,134
11987721,626
38520543,4
91824896,43
62242343,53
5592021,136
342559,1
1394143,2
8397413,4
24322737,2
10574223,1
49754843,515
72740687,1
205104,4
33741152,1
16362479,51
19972788,2
21391004,10
122564360,2
127103061,3
111317770,399058
120088519,3124
11357259,33
41589399,1
59703501,1
121375176,4
1495036,12923
15224824,4
16326933,28755
92359539,5
29292511,69
90880271,6
149476291,12
78449415,2
3653672,18668
74862108,1
190380053,1
27718697,1144
48503834,2
185189101,3
10560275,2
142085119,2926
1271747,118
7694261,2
14532176,267
19287338,6
32309114,12
1039180,1
15964309,14
30379937,82533
7235555,10
22452375,1
37900915,2
288215,4
236146885,3
2801118,4
26685900,25
37531045,60
14538258,1
24528317,6
168156496,1
85092857,59
122458472,2
248790367,8
71391,1
42346606,178
170155321,214
8781265,6466
10669562,7
6702604,34
58740020,3
82174892,108159
58957660,4
256327558,1
2576930,6
107474738,43
72852783,13146
158740320,11
644874,1
47419797,1
149765255,14
107208433,348
2286762,6
32232605,2
16779087,1
65705988,820677
113579983,2
4234723,5
19956716,1
11247824,16
58068600,15
46604988,3
33395182,15
85217518,325
12509323,86
32409894,3
37248864,18
32104914,134
20333051,1
28643916,1
98372105,1
24863971,3
101303858,1
2324364,1
11854950,1
72449523,1
19005184,1
12145488,3
78232614,6
14863998,7
61893672,23
10534428,2
100533210,13709
89505640,3
99668166,8
273667533,554
28062827,14
48644235,15
27268943,1
22853293,649
24548396,5
12944981,15
42582084,4
12657913,17
75838990,1
117790528,35
120786720,13
23589574,2
6803119,15
27551815,2
10059871,1
1604991,5
46501993,65
9327555,8151
8325464,2
87943937,74
63248,10
4569994,14
3989277,7
65501516,2
86158629,93
2441054,30
2286409,14
51403967,1
17919613,4
21252787,3
42300237,2
57964869,3
25600072,95
1154119,1212
66896914,5
140824120,2
2864527,689
18891563,2
150832114,2512
29991779,5
63561632,48
80157540,890
63788210,548
89778465,42
1441721,1
37473730,1
49573656,25
2783191,2
44851555,1
2829550,16
4722915,28
482732,10
2710214,2
406087,10
5910,1
70310826,9
165652505,3
6036232,4079
54253506,339
110926028,18
292341987,28936
103370157,1354
86557631,2
86761008,1
422331,2137
97338890,6
23623607,1
4960833,1
24972805,1
15266657,189
66482976,1
155668962,28
4231751,5327
65686748,2417
9507628,40358
58459896,4
2485194,5
23594420,117
14391989,5
29544018,3
71055814,1
766265,1
11368595,11
160472437,139
90114603,8
44092796,1037
23002445,10
1724075,1
19123031,1
362129,27
11929631,1
1647240,20
49756928,23
64382195,2004
113789613,13
147228208,14
8715146,434
318058,4
66629095,2
32300547,4
89042653,373
46514271,2
107940612,116
60639926,585
165957180,593
102914528,27
4455789,10
38092324,1
10606031,3
86633887,2
576644,16
60861412,1
56263473,1
139805793,1
48638547,2
48147779,313
28657940,1
3843539,4
16115693,28
98614112,1
14303396,10
46334943,241
27930623,1
1929361,13
37154174,188
18943874,1
56237170,1
66466789,2
7467486,6
85240663,1
118081035,12
72199405,11
14531506,8
7887296,7
71395487,10
112542139,3
1441609,1
30703338,2
45345838,26
60133277,4941
138357951,3
5243679,482
4953963,5
31198183,1
59188447,1
4248031,1
1841671,7
64393183,1
17814479,3
13291827,1
62603964,8698
16479756,2
38310062,1
90118839,2
230573,6
188660845,1
13146848,21
23228650,22
29471,3
12906907,315
38574546,79
29218920,17
2004225,39
1273849,37
13435050,9
4490597,3
59872454,757
3335320,1
1919549,27
93502661,5
162732,3477
319311,26
26318874,112688
83508500,63
83575374,91231
70437628,3
102809070,1
169189724,29
51663277,2
51038092,2
13611872,284
70936151,2
109683841,13
19381895,1
77865034,13
241368543,70
124733764,179
70658141,6
38330560,4482
258804022,2
151147559,1
84014401,1
102415,54
580504,11
9313360,2
40718515,468
38589953,3
39030515,1
94976922,1
161249703,3
11070694,653
27359780,3
62003849,11
197611324,40
32104349,8
128096799,1
112683472,1822
126710451,157
3184736,4
97018750,85
115805315,2
97169630,73944
11040071,3
39492880,69
25061657,3
5333647,1
797653,133
121249689,2
3579252,1
37847612,1
78889976,100
8207539,3
24946991,101
9913114,9
50685133,11
40357583,55259
130289975,10
234925933,22
135097930,25
1956068,1
9849373,6
16900122,2
29680170,4
4689156,526
25393695,5
451789,21
22868128,4082
270614,1
34830892,3
104082465,48
64141981,189
152587206,35
137397940,3
72937609,683
142075408,201
2712789,1
46379500,3
12067623,4
66002266,1
114688633,544
7445181,93
74737639,323
13074493,3
99609572,2
1201984,1
40217042,1
13797791,2280
5793618,21
10403471,1
205237,31
816841,1
197269443,3
221693909,85
211708700,1105
15784,1
178313264,141
59219174,11378
5723015,1
5723011,10
16178790,2
618085,1
30272363,3
168578537,2
137344073,2940
259233953,170
27609645,10
86553357,3
3245790,2
8320547,18
6110058,3
86963250,32
6024802,26
45210959,17124
3193719,5
48587787,14871
45348709,133
30233740,49
243394576,9
10633757,1
21629679,132
266443565,1
88862180,18
132248956,4
6322723,5
23407597,1
98465842,1
498791,1
77844,6
2803817,8
23095931,1
7220522,18
143946798,2
23577499,1
162175821,12
3210462,11
93008598,1
110152877,2
3048087,9240
2639698,4874
2390577,469
11781031,49
100845837,1
88426738,4602
14873337,2096
3421486,30
3042307,15
262044260,2826
203042171,6
1882998,3
49249603,16979
3084067,10
51653533,1221
250851774,97
93656741,457
262421344,2
162002891,2
184899235,1
18206246,316
1981821,8
86194720,1
190042776,212
17348444,59
17910854,3
11573911,2239
106083,6
119780429,70
14378574,4
1952092,4
26714984,13
33753637,6
16030468,2
76263235,4
10860604,45
15790285,3
11223921,2
1551766,1
124705,17
16883695,39
445642,2
8672175,12
2089094,6
6049521,8
165325376,44
3384615,2
42789368,1
74354729,1
2008653,12
4399506,182
246634306,1
184312842,8
12056613,3
139462780,1
75805398,1
185016938,1725
42864,107
16055061,1
10808572,2639
30842667,1
245268140,1
3616276,23
14991563,1
326309,7
39565664,18
14508621,4
15459617,4
104267476,5
133901837,6
936006,9
8194949,2
285901584,2
146892809,11
199331684,14
49271230,337
257727007,1
27455045,1
54548,3
45663846,9
51816454,1
15597864,16
5413051,2
9925552,1
15197084,13
20872397,2525
28139801,4
39165112,1
54153294,4
58081483,1
220233794,238
24855076,3
1433223,6
3918582,1
1122834,8
5675901,5
111085762,18101
24918528,5475
152159816,1727
68683985,2
62315644,1881
18128094,3
9375502,2
40332167,7
128946792,1
19500439,95
17447327,1
38183099,1843
80434833,13
10678442,24
42618484,48112
88685,2008
21433270,17
30439322,2
228477554,1
127246132,1
23730096,138
1451118,8
19036633,11
5538828,10286
31319794,368
34541396,196
26676,22
24793403,1
13999902,15
127189493,3
12774914,2
16663505,180
5031465,6
2966260,1
29048060,20
126712510,3370
151880553,3
21778871,6
42537834,1
5181699,1
95867334,8
14294257,1
52764346,4
8978081,7
65222991,3715
3628180,1
614578,1
4222767,1
29484127,6
23620005,12
124880243,36533
37456561,1
34339068,2227
102659860,1
899771,70
2031428,201
105165415,7
106854381,2
3248529,8
10066301,7
12406971,43
32981525,1
4886528,3
10704897,95
7620409,2
20675634,8
13973668,11
86802970,8
87742539,1
24204065,7
858254,1
62952924,3
150864645,143
33298620,22
27620136,3
6255768,9296
32153339,1
72195898,39
55958619,2
19713089,5
153084655,353
33438978,15
35625595,3
75674768,4
12360909,3979
172000780,2
2336397,3
3523733,2
75221676,4
19796580,9
145144679,3
39646241,1
17656306,95
134031360,4
59122025,51
6108012,4
12916026,1
825715,1
1206855,83485
1258829,4
71368770,1
35160708,16295
2885491,1
16455030,29
54111507,2
2544887,5760
5703362,2
39657067,418
40991888,1
164605649,36
1987576,47
234390922,15
8053979,3
944369,1
9482875,22
1929395,3
96791152,4
69101782,2
63058668,54
126782532,14
72476365,61
19031487,48
83049940,51
7955642,5
141109175,32678
128728564,525
60299559,1
116999027,8
47696333,5
45216393,22
17138797,2
41531700,30197
101084892,2
44579297,1
62989268,1392
11028837,132
106271994,9
3339829,20469
3293060,3
254994387,17
190382296,423
19294390,20
74856881,31
50173071,5
33933892,3
45486635,38
8160263,1
215722076,832
65036318,2
16347566,7
7175285,4
15969892,3
9273783,2
21440432,1
17261658,9
74368,12
3319666,2
51724220,8
115411780,1590
63961183,1
3955153,35
16423255,11
36765281,1
14425422,16
113863015,3
23760859,1
15750659,2
7196874,14
48367325,40564
13671728,2
49292787,463
16129917,1050
131300489,2693
22986261,3
38151,1
695660,1
14751682,1840
74856452,45
3247274,22
17061902,12
64859646,3
119526,19
61461249,2
31439762,1874
53808826,3
118868345,4954
9185941,70
245286427,103
108065356,2
79151693,325
2255763,1
4931735,3917
10006668,16
91730794,95
102702014,6
1484839,1
8932037,1
190669554,141
3678971,2149
128220015,15
945594,4
11811910,100
19144308,204
220093229,250
1244696,54
20489806,111724
111594920,1
93591411,1195
26627596,118
2654200,1
52655046,2
118104422,24
138807548,204
65297067,2
2715244,3
97819709,2
11352141,112
13085095,5
118029076,2
31866531,144
172829996,51
99377204,1
4034692,2
162558887,114
14125991,7
76132197,212
59719001,1
4003968,2
85692052,6
68552806,44
49644981,24
6767159,1
1575328,159
5189982,2
810657,3
45216255,3
147918143,2
224468018,59
9851945,2
1597432,1
227529649,7919
111342061,5
69148855,9
68931571,137
4716147,15
19332852,4
93996197,1
49383658,1
27155380,14
77958451,1
5749054,6905
94504324,3
4790355,2806
6788337,6
47046896,1
14411731,2
67267083,82
92550617,3
57935580,2
73987566,2
72292322,1446
11725443,8
7842234,576
15849821,1
955760,2
120612866,669
19255273,482
16251112,3
1059594,7
9857439,450
108472168,3
87985858,1
1775980,837
51421194,2
33110551,1
56923055,297
74228001,400
43618631,95
8282354,2
3720862,297486
2988730,1
981996,13
64907535,668
23238573,43
53771219,6
59734760,1
21449456,13
25480910,25
55792629,1
139597857,702
6869609,1
61972358,2
248007918,66
37432557,934
224606016,3
28627094,3
2684752,1
10149752,8
97718637,6
119835153,1
78135248,204
11322062,1
1911482,5998
4577614,5
15897346,20
235448,3
82986956,4
136928174,20
39909298,13
35239941,9
13178625,3
4449612,10656
34630132,1
10777853,237
53180079,11760
15978688,2
23340698,5
3967764,1
20439809,5
80132414,4
220636493,1
111316,16
142013463,87
188742838,1
30899031,1
4199350,13
56177401,308
159245339,4
68539143,27
34827587,1384
58428685,10
802261,550
81557006,1
15057921,23
18451768,12573
9937780,2084
12754271,54
2332686,12
173437670,628
1230742,1
177277810,3
9702911,2
71146526,5
78367168,16
44013890,1
3560530,2
230524478,12
51082195,1
142605726,1
39038469,12
28564359,2
134281587,1841
2709190,1
32426341,17
54301150,12730
18466416,1
150581418,3
5532251,2
679556,4
191466073,1
67056572,19
16144976,330
104515013,1
4110611,9
17790136,2226
40429968,20990
139283020,294
85938424,7168
3720894,42400
21657171,3562
20058282,21
2586926,3
2097334,1
26161892,83535
80475754,14278
10920658,4
82528598,54
22349616,6
13100632,2
687157,13
613742,4
43711619,61956
104724945,73
29787666,2
48803887,2
68876645,2
85661228,1
14624255,2
219613650,3
231633,1755
46171973,74
59816652,112574
126387751,42
26910232,2
34463709,1
25434012,1
8090578,2
100418846,1
64154661,90112
295369297,1
9847820,2
82792498,114
4215368,6
16806661,7
628181,3021
200909224,1
3287337,1
46346233,1
2558018,4
5896523,2
107457590,71
127942650,1
18526394,2
41091477,3243
29361552,34
39979028,7
113246950,4
15349765,17
1357575,1
749021,33
153999249,4
9591436,194
11988703,8
133929129,2
77098216,26
13365821,53
106891753,1
22269154,2198
43351880,1
12933504,37184
108595093,1
19613141,2
14536685,46940
64529819,5
24064753,3
26368723,261
35274194,1
553348,1
107232695,818
1715472,9
53866019,54392
52670625,4
36805176,1
46807602,1
819907,2
23291783,1
698343,7
134897701,18
86193625,3
126538789,32
80719305,1
11775597,14
8109939,2
100708915,3
10564928,25
45410042,214
5008346,4
11381352,1
2541562,8
9741924,1
50666683,1
85795826,2
10147689,7
101531332,3
33224860,25
71588477,15
180277695,35351
12393467,73
1372820,239
20776221,14
74321451,4
84231016,3
44447563,7
24352550,6
64441219,5896
46470788,578
40128816,30
4911662,15
91663044,2
52382813,30
80062,2
91962017,3
54101275,8063
18681499,1
54334986,10
94060452,49
17655145,414
78234185,271
10150751,5
37887426,22
30032180,1
5155946,399223
10727288,2
1325933,4504
593966,2
99952328,17
113499475,1
159671588,433
949339,15
38454,33
14782821,434611
20158231,11
35374690,8
141596594,145
9590543,612
84004367,42
6536818,1313
38296714,2
192246739,4
9517917,3034
814830,1
2091256,2
15253363,15
55577678,3
761788,954
35108369,48
103290657,13
58582969,1
103351738,33
34374373,20
34993481,130
5994920,5
866220,5
10915830,2
245298190,4
108241871,17
4701181,8
17861177,17
50258379,1
188175405,789
63908983,12
83245086,67
150171445,373
73291252,1
41308605,55602
46900076,47
59314342,3
10663410,181
13349563,16
236416241,1
168743796,16
12583704,13
972863,11
14191740,75
13677478,10
230080058,2
131317436,1
122792671,9
1020545,199
159687065,955
138352702,3
15388290,5
61302844,9
88918556,48327
21868140,5
68732951,112
366256,33
39612489,3
67184917,18
12738843,4
71392749,3933
58900554,5
7376072,2
73671752,1
73798481,3
19884589,18
54233264,1
143207933,1
15509403,7
1822789,5
3941121,4403
6574043,30885
59787,4
6305945,10
90516003,100
28875714,6
22168580,2
454553,14
3329670,1
48741110,3
57251243,1
23487966,1
13413875,8
151247213,3
25178759,1
2449588,1670
65669189,7
17685829,141
63855561,3155
5226858,22718
76864258,90
125039025,39
1098516,1
49987133,2
8289175,3
14697005,1
14554830,3
13850187,1
967450,31
54086876,3
178066495,2137
118019948,32537
2117793,871
13773129,9
9467736,2
267355676,16
1980303,36
97703112,5
4736282,1
143012562,479
97556531,2
255919505,1
119208144,1
15463351,11
139706434,11
2131587,1
19316207,1
30786474,71
254710637,2
1407618,7
15618045,4
76848680,1
73254529,4
42025200,1
48845776,3
166558054,496
27435975,3197
4009102,9
1376466,2
30028086,1
138868515,1
121067621,109
29315564,7
34082065,1
34221508,10
125427624,18
62147029,1
161469924,1
12105985,2
73621632,84
86659919,2
148347162,2106
20022094,27864
237963,149
2956594,4
12803627,4
5121061,8063
13423055,6
12434601,1
39001004,33126
51013265,2
220164,18
2503263,1
89491644,76
52253168,785
169697414,2
18228167,14
29068859,5999
71056693,25
127932625,419
117144928,5
47360625,1
1225993,3
35335142,1
121133538,41
142284839,75
8210359,53052
116438228,1
33363464,108683
4337654,4
63291944,17
24606112,213
50219011,370
24976780,1
1340005,3
7068907,1578
43205691,5
61892189,80
42365050,17
97581674,8
106606965,1
10011875,54
70371776,2
54068794,1
36889530,2
19160255,8
1241202,1
14295746,38
263491619,46
3600587,1
125869973,46
7059199,2
4615437,3
20571,1
21137772,294
1941226,49
75087504,1
64159160,115
5988967,1
66134775,16
17755890,1
75727194,5
154193827,1
43347243,3
1564010,7
48500516,1
956583,2
2622568,8001
118271277,4
35554920,9
7335450,2
71700663,38182
178836892,2
33307029,1239
10007891,23
5611582,113
10943591,6
84778985,4
24385641,25
7419353,53250
16221683,362
19762540,10
12715009,121
39848792,1
12902015,47
63337062,6
159307930,53
49100491,39
148830826,1
157110528,1
27165657,24158
11764441,1
59071965,3
134344706,191
781384,200
32951468,5
41372748,74
67283969,1
121672,2748
1113604,2
137942993,3
49837269,4
286890676,1086
8618517,11
13143236,1
16057711,4
11652141,19
98229312,1
39896550,6
73749708,312
914623,6
11514992,2212
54296863,95
46607692,1
9336992,2166
1228777,7
65854598,3
15050539,1
21148162,9
45854411,4
6274729,23
16329342,518
8876625,1
343671,1
235534916,1
180447794,52
4527336,1
94115891,3
51442999,32
54796919,938
53765018,3
22037281,29
89339980,1
266461019,6
73474311,193
127416920,23
89976120,4
2125393,1
35332768,3
136420458,10
2536041,105
1123329,4
5820185,1
132589562,1
27179591,5823
121981602,1
8568867,4
44115464,5
63497558,1
37820356,60
147749596,20
110878354,1
147828290,2
197915529,7
22888358,555
10353962,72
825791,7
59147497,1
28969656,4
1349793,1
51417314,19374
80738369,1
1372312,6
14811835,27
2237230,22
10017208,2203
7111236,30
2480979,1
5635192,520
168676565,94
127904369,8
36506058,5
1783148,136
35245194,7
54320954,113
248494113,10
23178577,1
2000357,2
81464927,5
25876565,3
23873629,70
204112535,287
223065925,1
135496458,1
1780426,41
63425916,3
168674852,2
29305621,2
164114684,1850
21815540,5069
17143986,62
218500041,1
31421294,4
20482322,4
150694208,104
32610157,12
53522468,1
177629371,992
6705376,1085
54650505,3
60488119,9097
35935203,3345
10692844,5
113988061,1
233287637,8
184046738,3
103093768,2
49220760,34
1210467,23
5330407,1
40797469,1
34898969,1
56139239,466
101635809,5
13127302,16
73164717,1
42600718,337
77026103,1
9510710,18
1281714,88
29306978,55292
145851542,3
28119907,2203
54596517,73
2767849,3
25781688,18
74765622,599
159971988,6
6246304,5
76827996,52
5085210,23
125231683,308
53221020,2
86044698,5
10737149,3
4941819,1016
6651745,1
40721875,13
183869437,514
86861707,22
32039560,52738
2062671,1
980605,27
72532146,1
18812043,150380
112090854,11
5742634,27
10748878,18
11839224,4
158637354,1
6253308,101
7119031,1
18977899,95
69604895,2342
1121569,251
36967763,16575
49563168,4
266581,3
39423220,5
96208538,10
213205165,19
16758604,50705
20317364,23
82341193,1
139334760,257312
33813213,36
15835588,475730
2473165,1
66404472,2
100790738,1
4826737,629
29958223,1
291210874,1
145463761,2
42763345,30
2158768,1
1624565,2
159947853,12
109630720,4
1077753,15
17590067,9
79949235,4
71780852,28
50808195,688
308838,31
120252121,32
35714564,18
1736339,171
77257683,1
161099,4
30329529,1
20665924,2
58282025,10
89642781,1
137053739,5
1347691,3
10825970,2
33755552,5
145765116,4
134744208,7215
45187834,7
58848549,1
8659332,1
120165852,5
42352955,620
38709213,105
14724975,12
112163978,1
20603321,6
116497029,49
57951258,505
34288541,24
12379330,471
167539964,4
33068518,367
11590517,12
16421728,1630
31013403,3
65310905,1088
118610450,1
32509278,4293
8542068,14
56639832,2
154513901,58
94603643,5
16905103,6
21979018,62
75967556,135
90312647,112
24968636,65
168459532,19
34923107,29
32001142,10
66099039,6
9534760,2
13039307,4
71814770,1
10824044,23
38174748,41
19121498,1
67068141,6
41007839,1
42950091,177
42382219,18
2365227,15
28989245,227
44418103,4311
21107469,1259
16113905,13
4624134,2
1294493,4
86063014,3
36786036,307
180449,1
72250781,4
219153577,6
34667076,1
107452830,7901
16623330,27
51208069,17
46943899,189157
316690542,286
30086445,7
241204502,1646
2297290,7
146124470,1
232361531,6
200155602,2505
42144605,1
1018556,499
18566360,81
131245808,29783
8957151,1
51609023,3
135268839,2
150050402,1514
202943100,5
57453379,2
486661,5
56102506,4
3657930,30
12632349,29739
14255134,7025
878203,1
77817332,30
716303,66
8323977,7
27284003,4
9510021,1
274006091,33
6850782,1
6783500,3
11041230,154976
76655122,2
18414836,9
41723004,20
149731937,162
253934093,15
65371147,6
20403956,17
41710450,49
37173504,5
78700063,1
12924615,91
101975420,12915
2824580,18
569717,1
176374098,1
766855,8
17849651,2
914632,5
3617188,3
500806,203
9334445,379
33511772,41
29298494,5
25748789,6
13353426,297
11934257,4
77672102,1
228099010,345
89359792,48
126974263,90
80809550,1
37676549,15
109631224,4
30210846,5729
5539127,1
96843576,374
572375,95
33627949,1231
2338809,55618
40500719,12
121995602,6
175819693,2
56613435,34
48412877,324
1874601,1
80796821,5
25762667,22772
9143264,276
123556917,2
856780,283
625294,4
48351219,7
113447856,1
131117010,121
10189116,11
48652409,28
65034998,44
2051452,2
16288098,6
209727464,2
4134527,16
3121550,1286
1581656,1
106277508,13
8786949,10
67720236,130
680122,3
15303169,3
121547985,596470
9589342,3
162466976,208
169556988,16
202768861,1
23917126,79
33787203,13
12892000,5
2797815,4
32052287,1
7173079,1
367914,1
4518881,8
18180780,15
99141935,82
39862406,3282
15300841,4
153705699,7171
116451935,19270
67114140,1
1851486,5993
164357988,3
98587202,178
201230,22
46914342,6
64985162,8
37134132,30
153616332,1
288234242,7
8397181,1
18259368,4
114185437,1
35153344,10
2909700,6
71974705,7
38647796,9469
63754907,2
35620257,6
45788713,47
35565550,6960
17937492,1
5250779,2
5445365,4743
146003874,1
163364020,1555
189957962,1
41605909,2
149286212,1
13017625,95
4932753,4
10183906,3
12754788,1
3043479,4
6009785,121
802347,3
29143201,2
86401948,6
53951741,50
9246305,23511
158343498,1
55834196,1
149779462,2
155893691,86
147219819,3
2378160,1
270819,60
6029919,2
71523545,148
11297333,1
92172152,5
5227917,1804
42467822,1
82022519,4
177123135,19
38952924,965
170300572,1603
258103288,2
110370561,3
48767668,1
6846035,20065
109419116,1
63606349,145
71769340,1
3951728,5
47697762,1
72210430,109
97375543,10260
45822509,2490
2143653,2
15379098,31
113430671,1
98164847,2
110601166,26
35711072,2
2658850,34
94617244,2
99868134,311
20996009,12
151457668,1
154763327,7675
225965703,2
66490786,6680
7844476,1
25881148,10
60241393,3
86482165,1
116652325,1
69991635,55
183383840,15
1026828,3
2256098,2
24010061,5
158097044,1
24389472,283
5561792,94
7770506,1
68037987,1
6724849,1
1103597,521
72888764,1
12604292,3
107320312,1
36640999,4343
135504089,1364
26827282,11
3205934,19
35889900,11311
11778497,264
86233286,1
12090755,5
211473139,4
20933004,3
64972026,7
216037447,1
133541528,2
45694880,4
270018410,3
8097640,198
45877213,4118
4273525,1
69043384,27
79540858,1
39115412,1
95677153,5314
56244790,2
3268898,10
36120379,1945
25850458,1
73795853,19204
22026665,2
35859837,78
164207627,82
31470522,1
22519134,3
124434931,118
21134745,2
27874376,684
129664139,42
165668326,7158
27708028,18
64898613,2
34815037,5463
272467942,4280
173720051,1
33690986,2
3749296,765
104176389,3
45299829,1
6566649,112573
226954940,63
72625388,73
2059863,94
14391966,40060
213828032,2656
2363515,2
2310477,1
13830097,55510
78957559,67363
5275189,1
47550727,1
176167083,4
67597575,1
135674260,9
14125959,1
71527663,6
86852370,399
147083948,6
55595087,1
145937230,18178
322216,460
267121256,18
142154445,7
5125524,16
23181846,1
191736584,1
43358723,27
35117,32
23124075,32
22306868,3815
5128485,1
22311974,1
47188682,15
70072098,1
51014724,3
275959529,44
2773401,4
69828916,4
227565,1
31428995,1
99034751,1
